Date,Open,High,Low,Close,Adj Close,Volume
2020-07-02,12378.799805,12658.169922,12370.719727,12608.459961,12608.459961,103857000
2020-07-03,12644.599609,12649.980469,12476.129883,12528.179688,12528.179688,54014400
2020-07-06,12774.769531,12842.589844,12655.209961,12733.450195,12733.450195,78193500
2020-07-07,12660.089844,12661.120117,12525.179688,12616.799805,12616.799805,78792300
2020-07-08,12542.580078,12670.190430,12463.219727,12494.809570,12494.809570,74362600
2020-07-09,12639.169922,12709.679688,12459.160156,12489.459961,12489.459961,76140500
2020-07-10,12442.219727,12649.990234,12416.690430,12633.709961,12633.709961,72727400
2020-07-13,12817.190430,12836.410156,12688.940430,12799.969727,12799.969727,72522700
2020-07-14,12642.230469,12697.910156,12535.900391,12697.360352,12697.360352,76739200
2020-07-15,12812.110352,12999.839844,12773.440430,12930.980469,12930.980469,78620200
2020-07-16,12857.299805,12919.230469,12805.469727,12874.969727,12874.969727,68007000
2020-07-17,12915.269531,12954.250000,12870.269531,12919.610352,12919.610352,75182300
2020-07-20,12898.110352,13063.690430,12811.719727,13046.919922,13046.919922,59658600
2020-07-21,13194.929688,13313.900391,13147.299805,13171.830078,13171.830078,92171700
2020-07-22,13165.290039,13197.919922,13067.059570,13104.250000,13104.250000,68185200
2020-07-23,13183.500000,13217.730469,13072.820313,13103.389648,13103.389648,64544500
2020-07-24,12919.309570,12935.500000,12812.019531,12838.059570,12838.059570,63775500
2020-07-27,12865.750000,12908.660156,12811.440430,12838.660156,12838.660156,60602800
2020-07-28,12886.230469,12936.009766,12746.459961,12835.280273,12835.280273,58126400
2020-07-29,12819.629883,12864.389648,12789.969727,12822.259766,12822.259766,70233500
2020-07-30,12762.120117,12768.709961,12253.919922,12379.650391,12379.650391,103737800
2020-07-31,12403.099609,12524.750000,12313.360352,12313.360352,12313.360352,81406400
2020-08-03,12374.459961,12698.559570,12365.610352,12646.980469,12646.980469,73270900
2020-08-04,12744.129883,12768.580078,12528.070313,12600.870117,12600.870117,65605800
2020-08-05,12667.120117,12757.030273,12632.990234,12660.250000,12660.250000,67957000
2020-08-06,12664.549805,12799.209961,12519.849609,12591.679688,12591.679688,67702900
2020-08-07,12634.790039,12691.660156,12517.440430,12674.879883,12674.879883,57754800
2020-08-10,12729.099609,12753.120117,12605.820313,12687.530273,12687.530273,49572900
2020-08-11,12806.969727,13046.129883,12802.059570,12946.889648,12946.889648,77566500
2020-08-12,12917.339844,13101.120117,12879.110352,13058.629883,13058.629883,62437900
2020-08-13,13044.469727,13075.250000,12956.299805,12993.709961,12993.709961,60055500
2020-08-14,12965.219727,12971.080078,12797.519531,12901.339844,12901.339844,54988600
2020-08-17,12924.879883,12960.839844,12847.849609,12920.660156,12920.660156,44400800
2020-08-18,12836.870117,13052.839844,12807.000000,12881.759766,12881.759766,56723900
2020-08-19,12838.629883,12980.700195,12833.799805,12977.330078,12977.330078,52633400
2020-08-20,12829.389648,12891.139648,12755.519531,12830.000000,12830.000000,54738500
2020-08-21,12879.450195,12911.269531,12633.709961,12764.799805,12764.799805,71999900
2020-08-24,12945.969727,13104.309570,12924.700195,13066.540039,13066.540039,64175000
2020-08-25,13136.769531,13221.820313,13060.870117,13061.620117,13061.620117,55974200
2020-08-26,13041.830078,13192.320313,13010.530273,13190.150391,13190.150391,46701500
2020-08-27,13206.580078,13218.049805,13087.370117,13096.360352,13096.360352,53031400
2020-08-28,13140.599609,13147.240234,12951.259766,13033.200195,13033.200195,63768900
2020-08-31,13103.929688,13148.190430,12923.759766,12945.379883,12945.379883,59561900
2020-09-01,13037.200195,13127.280273,12850.299805,12974.250000,12974.250000,63053900
2020-09-02,13071.660156,13303.169922,13062.169922,13243.429688,13243.429688,80774100
2020-09-03,13354.719727,13460.459961,13004.830078,13057.769531,13057.769531,81698500
2020-09-04,12916.120117,13127.080078,12753.690430,12842.660156,12842.660156,94282700
2020-09-07,12931.400391,13117.610352,12920.919922,13100.280273,13100.280273,54819100
2020-09-08,13126.230469,13147.519531,12856.549805,12968.330078,12968.330078,72302300
2020-09-09,12990.519531,13257.540039,12973.459961,13237.209961,13237.209961,73655700
2020-09-10,13265.509766,13297.709961,13161.929688,13208.889648,13208.889648,56811700
2020-09-11,13198.740234,13255.469727,13117.459961,13202.839844,13202.839844,57027900
2020-09-14,13329.610352,13339.139648,13159.719727,13193.660156,13193.660156,49242800
2020-09-15,13220.809570,13262.809570,13138.200195,13217.669922,13217.669922,60478800
2020-09-16,13224.160156,13277.230469,13181.559570,13255.370117,13255.370117,62417900
2020-09-17,13060.179688,13245.870117,13035.940430,13208.120117,13208.120117,55914900
2020-09-18,13210.860352,13263.440430,13116.250000,13116.250000,13116.250000,185861100
2020-09-21,12998.900391,12998.900391,12505.160156,12542.440430,12542.440430,119641700
2020-09-22,12629.709961,12698.120117,12592.969727,12594.389648,12594.389648,69459600
2020-09-23,12737.320313,12830.700195,12642.969727,12642.969727,12642.969727,60244800
2020-09-24,12520.469727,12684.799805,12512.500000,12606.570313,12606.570313,61272100
2020-09-25,12615.910156,12622.769531,12341.580078,12469.200195,12469.200195,66129900
2020-09-28,12673.730469,12873.400391,12660.150391,12870.870117,12870.870117,72431000
2020-09-29,12817.790039,12859.139648,12738.299805,12825.820313,12825.820313,49842200
2020-09-30,12754.769531,12869.959961,12698.419922,12760.730469,12760.730469,70303900
2020-10-01,12812.080078,12836.650391,12671.230469,12730.769531,12730.769531,87114100
2020-10-02,12558.780273,12690.250000,12539.860352,12689.040039,12689.040039,67297700
2020-10-05,12824.049805,12842.480469,12727.750000,12828.309570,12828.309570,56734400
2020-10-06,12858.969727,12966.089844,12779.650391,12906.019531,12906.019531,60566500
2020-10-07,12901.290039,12959.019531,12837.110352,12928.570313,12928.570313,65533900
2020-10-08,13011.230469,13100.849609,12956.639648,13042.209961,13042.209961,64013400
2020-10-09,13070.040039,13096.440430,13009.980469,13051.230469,13051.230469,58947700
2020-10-12,13086.059570,13151.799805,13058.339844,13138.410156,13138.410156,48906400
2020-10-13,13132.900391,13132.900391,12959.700195,13018.990234,13018.990234,52838000
2020-10-14,13012.690430,13066.440430,12975.120117,13028.059570,13028.059570,52929600
2020-10-15,12826.129883,12839.549805,12599.820313,12703.750000,12703.750000,78930900
2020-10-16,12773.349609,12955.860352,12733.059570,12908.990234,12908.990234,76567800
2020-10-19,12948.629883,13028.730469,12820.259766,12854.660156,12854.660156,48577300
2020-10-20,12819.150391,12850.290039,12725.450195,12736.950195,12736.950195,61466800
2020-10-21,12764.450195,12765.049805,12545.589844,12557.639648,12557.639648,62615800
2020-10-22,12429.410156,12583.019531,12345.450195,12543.059570,12543.059570,59735400
2020-10-23,12517.980469,12718.269531,12514.990234,12645.750000,12645.750000,55669200
2020-10-26,12303.410156,12404.509766,12174.219727,12177.179688,12177.179688,81595500
2020-10-27,12206.419922,12223.599609,12034.799805,12063.570313,12063.570313,87405600
2020-10-28,11848.309570,11852.019531,11457.120117,11560.509766,11560.509766,137190500
2020-10-29,11631.070313,11707.429688,11458.559570,11598.070313,11598.070313,104958400
2020-10-30,11472.610352,11614.129883,11450.080078,11556.480469,11556.480469,85600400
2020-11-02,11602.910156,11838.000000,11551.360352,11788.280273,11788.280273,78370800
2020-11-03,11858.809570,12088.980469,11851.030273,12088.980469,12088.980469,86771500
2020-11-04,11896.110352,12329.959961,11848.209961,12324.219727,12324.219727,105442100
2020-11-05,12420.879883,12591.299805,12398.589844,12568.089844,12568.089844,87078000
2020-11-06,12531.740234,12595.870117,12370.080078,12480.019531,12480.019531,80481100
2020-11-09,12713.190430,13297.049805,12670.580078,13095.969727,13095.969727,189268100
2020-11-10,13109.769531,13237.589844,13018.429688,13163.110352,13163.110352,142547600
2020-11-11,13205.950195,13244.320313,13138.759766,13216.179688,13216.179688,95527800
2020-11-12,13073.480469,13168.089844,13022.280273,13052.950195,13052.950195,82374800
2020-11-13,13036.969727,13145.480469,13004.820313,13076.719727,13076.719727,79173300
2020-11-16,13170.519531,13277.450195,13081.110352,13138.610352,13138.610352,85190200
2020-11-17,13130.540039,13151.019531,13050.410156,13133.469727,13133.469727,68587800
2020-11-18,13086.429688,13213.629883,13074.669922,13201.889648,13201.889648,67639800
2020-11-19,13101.709961,13138.139648,13034.509766,13086.160156,13086.160156,68038800
2020-11-20,13054.639648,13172.910156,13054.639648,13137.250000,13137.250000,70127200
2020-11-23,13215.440430,13312.419922,13126.969727,13126.969727,13126.969727,68582800
2020-11-24,13254.419922,13296.759766,13192.320313,13292.440430,13292.440430,82733000
2020-11-25,13346.769531,13346.959961,13235.820313,13289.799805,13289.799805,76832800
2020-11-26,13315.209961,13316.190430,13274.889648,13286.570313,13286.570313,42951900
2020-11-27,13280.509766,13364.169922,13272.740234,13335.679688,13335.679688,63823200
2020-11-30,13270.509766,13445.110352,13256.759766,13291.160156,13291.160156,107366400
2020-12-01,13371.660156,13434.299805,13334.990234,13382.299805,13382.299805,66675500
2020-12-02,13341.910156,13359.269531,13272.469727,13313.240234,13313.240234,63822100
2020-12-03,13304.830078,13307.540039,13223.929688,13252.860352,13252.860352,64310300
2020-12-04,13230.610352,13315.370117,13225.080078,13298.959961,13298.959961,64074800
2020-12-07,13255.780273,13289.429688,13163.259766,13271.000000,13271.000000,54320100
2020-12-08,13248.019531,13297.490234,13199.450195,13278.490234,13278.490234,54198400
2020-12-09,13344.139648,13454.129883,13327.870117,13340.259766,13340.259766,77308800
2020-12-10,13341.679688,13370.440430,13213.059570,13295.730469,13295.730469,68806500
2020-12-11,13255.240234,13265.610352,13009.480469,13114.299805,13114.299805,82142300
2020-12-14,13224.259766,13292.299805,13190.530273,13223.160156,13223.160156,63016100
2020-12-15,13216.490234,13374.959961,13210.150391,13362.870117,13362.870117,67265000
2020-12-16,13416.290039,13596.740234,13412.410156,13565.980469,13565.980469,77798600
2020-12-17,13691.490234,13725.839844,13649.530273,13667.250000,13667.250000,77206700
2020-12-18,13649.660156,13774.450195,13624.250000,13630.509766,13630.509766,156772100
2020-12-21,13398.219727,13399.990234,13060.339844,13246.299805,13246.299805,98290900
2020-12-22,13311.019531,13441.589844,13310.419922,13418.110352,13418.110352,54622400
2020-12-23,13456.629883,13601.709961,13456.629883,13587.230469,13587.230469,48731200
2020-12-28,13779.049805,13818.650391,13740.209961,13790.290039,13790.290039,49250200
2020-12-29,13873.349609,13903.110352,13747.080078,13761.379883,13761.379883,43160200
2020-12-30,13750.990234,13797.089844,13717.469727,13718.780273,13718.780273,28318700
2021-01-04,13890.219727,13907.129883,13647.790039,13726.740234,13726.740234,70206700
2021-01-05,13680.690430,13768.129883,13566.469727,13651.219727,13651.219727,68899100
2021-01-06,13687.080078,13919.230469,13617.110352,13891.969727,13891.969727,92498800
2021-01-07,13946.530273,14007.469727,13902.240234,13968.240234,13968.240234,86104200
2021-01-08,14106.599609,14131.519531,14007.709961,14049.530273,14049.530273,79821100
2021-01-11,13986.419922,14007.650391,13806.690430,13936.660156,13936.660156,67154800
2021-01-12,13985.889648,13999.570313,13871.440430,13925.059570,13925.059570,75789600
2021-01-13,13899.059570,13978.429688,13868.830078,13939.709961,13939.709961,70600100
2021-01-14,13973.769531,14030.219727,13942.879883,13988.700195,13988.700195,75537900
2021-01-15,13904.299805,13958.160156,13672.669922,13787.730469,13787.730469,96853800
2021-01-18,13701.980469,13850.400391,13701.740234,13848.349609,13848.349609,49830600
2021-01-19,13935.929688,13940.049805,13804.459961,13815.059570,13815.059570,64904200
2021-01-20,13848.769531,13952.200195,13835.990234,13921.370117,13921.370117,65212300
2021-01-21,13997.780273,14026.349609,13878.839844,13906.669922,13906.669922,63248900
2021-01-22,13858.049805,13897.730469,13744.259766,13873.969727,13873.969727,74565500
2021-01-25,13943.959961,13946.849609,13599.780273,13643.950195,13643.950195,77572000
2021-01-26,13687.389648,13925.730469,13670.230469,13870.990234,13870.990234,79514500
2021-01-27,13827.469727,13851.839844,13475.030273,13620.459961,13620.459961,105224500
2021-01-28,13500.639648,13698.540039,13310.950195,13665.929688,13665.929688,90778400
2021-01-29,13474.200195,13593.030273,13403.740234,13432.870117,13432.870117,103416500
2021-02-01,13559.940430,13648.049805,13518.450195,13622.019531,13622.019531,65321300
2021-02-02,13724.120117,13844.940430,13693.929688,13835.160156,13835.160156,78714700
2021-02-03,13986.719727,13988.150391,13866.389648,13933.629883,13933.629883,82152900
2021-02-04,13971.940430,14069.889648,13955.700195,14060.290039,14060.290039,83865200
2021-02-05,14061.690430,14114.440430,14013.129883,14056.719727,14056.719727,76254800
2021-02-08,14156.839844,14169.490234,14056.549805,14059.910156,14059.910156,61532900
2021-02-09,14055.599609,14061.610352,13962.139648,14011.799805,14011.799805,58414500
2021-02-10,14063.120117,14063.120117,13830.120117,13932.969727,13932.969727,67411900
2021-02-11,13958.389648,14053.059570,13916.629883,14040.910156,14040.910156,53851500
2021-02-12,13976.129883,14050.959961,13916.730469,14049.889648,14049.889648,57699700
2021-02-15,14109.070313,14131.209961,14074.250000,14109.480469,14109.480469,49898700
2021-02-16,14105.129883,14130.740234,14049.980469,14064.599609,14064.599609,58655000
2021-02-17,14028.099609,14036.950195,13894.059570,13909.269531,13909.269531,81266800
2021-02-18,13926.839844,13961.049805,13853.769531,13886.929688,13886.929688,67920700
2021-02-19,13941.400391,14026.179688,13892.719727,13993.230469,13993.230469,72974000
2021-02-22,13858.559570,13975.080078,13802.549805,13950.040039,13950.040039,66035300
2021-02-23,13984.980469,13989.240234,13664.709961,13864.809570,13864.809570,88194700
2021-02-24,13855.849609,13998.299805,13855.849609,13976.000000,13976.000000,68922400
2021-02-25,14045.019531,14051.009766,13879.169922,13879.330078,13879.330078,95431900
2021-02-26,13685.799805,13881.259766,13673.070313,13786.290039,13786.290039,104069400
2021-03-01,13962.429688,14022.019531,13873.830078,14012.820313,14012.820313,69566200
2021-03-02,13962.070313,14101.790039,13961.620117,14039.799805,14039.799805,63307700
2021-03-03,14130.860352,14197.490234,13979.730469,14080.030273,14080.030273,84766900
2021-03-04,14015.440430,14095.809570,13959.269531,14056.339844,14056.339844,84620900
2021-03-05,13958.540039,14068.030273,13868.200195,13920.690430,13920.690430,89791900
2021-03-08,14024.570313,14402.919922,13977.129883,14380.910156,14380.910156,109071900
2021-03-09,14345.509766,14475.650391,14309.349609,14437.940430,14437.940430,107881800
2021-03-10,14439.450195,14560.969727,14408.519531,14540.250000,14540.250000,95715700
2021-03-11,14553.540039,14595.019531,14515.070313,14569.389648,14569.389648,74066400
2021-03-12,14492.450195,14527.419922,14450.719727,14502.389648,14502.389648,69100900
2021-03-15,14504.490234,14572.240234,14409.349609,14461.419922,14461.419922,62766600
2021-03-16,14519.719727,14601.790039,14511.299805,14557.580078,14557.580078,714300
2021-03-17,14565.290039,14601.629883,14539.700195,14596.610352,14596.610352,759600
2021-03-18,14673.719727,14804.009766,14669.950195,14775.519531,14775.519531,104691200
2021-03-19,14697.259766,14747.559570,14563.209961,14621.000000,14621.000000,207441200
2021-03-22,14551.169922,14677.120117,14539.269531,14657.209961,14657.209961,66130200
2021-03-23,14582.070313,14707.370117,14516.219727,14662.019531,14662.019531,73296400
2021-03-24,14543.580078,14619.040039,14523.120117,14610.389648,14610.389648,65084000
2021-03-25,14550.400391,14621.360352,14422.650391,14621.360352,14621.360352,80104500
2021-03-26,14714.589844,14776.320313,14693.940430,14748.940430,14748.940430,67169800
2021-03-29,14809.799805,14845.419922,14756.040039,14817.719727,14817.719727,71106000
2021-03-30,14897.660156,15029.700195,14890.280273,15008.610352,15008.610352,71173400
2021-03-31,14982.120117,15026.490234,14973.589844,15008.339844,15008.339844,76061700
2021-04-01,15053.769531,15110.919922,15032.519531,15107.169922,15107.169922,67886600
2021-04-06,15289.969727,15311.860352,15209.900391,15212.679688,15212.679688,79478900
2021-04-07,15221.230469,15242.730469,15160.280273,15176.360352,15176.360352,59116700
2021-04-08,15236.440430,15247.780273,15144.110352,15202.679688,15202.679688,68862100
2021-04-09,15198.139648,15243.559570,15157.209961,15234.160156,15234.160156,56870100
2021-04-12,15238.849609,15275.330078,15212.240234,15215.000000,15215.000000,53646400
2021-04-13,15244.620117,15281.650391,15184.950195,15234.360352,15234.360352,62443500
2021-04-14,15253.589844,15255.919922,15191.509766,15209.150391,15209.150391,66666600
2021-04-15,15238.629883,15271.690430,15227.629883,15255.330078,15255.330078,61834300
2021-04-16,15277.849609,15473.830078,15274.219727,15459.750000,15459.750000,82758000
2021-04-19,15496.870117,15501.839844,15368.139648,15368.389648,15368.389648,61839400
2021-04-20,15361.150391,15393.129883,15109.540039,15129.509766,15129.509766,76224500
2021-04-21,15179.910156,15210.690430,15071.780273,15195.969727,15195.969727,67077500
2021-04-22,15252.040039,15328.330078,15230.200195,15320.519531,15320.519531,59628300
2021-04-23,15267.759766,15309.089844,15149.349609,15279.620117,15279.620117,57798000
2021-04-26,15297.929688,15325.889648,15237.019531,15296.339844,15296.339844,49117600
2021-04-27,15282.839844,15293.889648,15186.759766,15249.269531,15249.269531,54513000
2021-04-28,15320.400391,15355.280273,15266.610352,15292.179688,15292.179688,79607600
2021-04-29,15326.230469,15329.719727,15085.019531,15154.200195,15154.200195,80110800
2021-04-30,15204.389648,15244.259766,15135.910156,15135.910156,15135.910156,75194700
2021-05-03,15191.790039,15268.559570,15111.299805,15236.469727,15236.469727,48822800
2021-05-04,15259.500000,15260.750000,14845.269531,14856.480469,14856.480469,89422100
2021-05-05,14969.629883,15170.780273,14963.769531,15170.780273,15170.780273,81587200
2021-05-06,15170.769531,15281.400391,15092.769531,15196.740234,15196.740234,77036200
2021-05-07,15348.320313,15406.410156,15290.200195,15399.650391,15399.650391,74562700
2021-05-10,15417.530273,15419.429688,15347.959961,15400.410156,15400.410156,65162200
2021-05-11,15253.320313,15255.889648,15006.730469,15119.750000,15119.750000,80129000
2021-05-12,15144.040039,15226.360352,15058.110352,15150.219727,15150.219727,79302600
2021-05-13,14967.799805,15235.889648,14816.349609,15199.679688,15199.679688,64374900
2021-05-14,15301.740234,15417.240234,15214.679688,15416.639648,15416.639648,69232200
2021-05-17,15432.339844,15482.230469,15353.660156,15396.620117,15396.620117,67787000
2021-05-18,15514.719727,15538.009766,15344.099609,15386.580078,15386.580078,65843300
2021-05-19,15238.820313,15266.530273,14961.269531,15113.559570,15113.559570,75858000
2021-05-20,15207.320313,15370.259766,15102.349609,15370.259766,15370.259766,65602300
2021-05-21,15411.030273,15467.190430,15364.429688,15437.509766,15437.509766,70065600
2021-05-25,15548.290039,15568.599609,15465.089844,15465.089844,15465.089844,92981200
2021-05-26,15520.440430,15541.860352,15407.480469,15450.719727,15450.719727,58668800
2021-05-27,15419.200195,15490.059570,15350.669922,15406.730469,15406.730469,119417800
2021-05-28,15443.139648,15548.719727,15435.740234,15519.980469,15519.980469,56862000
2021-05-31,15496.480469,15499.639648,15414.379883,15421.129883,15421.129883,36495900
2021-06-01,15513.129883,15685.400391,15512.360352,15567.360352,15567.360352,56073600
2021-06-02,15570.769531,15631.019531,15554.019531,15602.709961,15602.709961,51678400
2021-06-03,15591.540039,15657.150391,15477.320313,15632.669922,15632.669922,45339500
2021-06-04,15651.690430,15705.889648,15607.919922,15692.900391,15692.900391,44669100
2021-06-07,15661.580078,15732.059570,15614.179688,15677.150391,15677.150391,46954400
2021-06-08,15674.410156,15727.230469,15638.320313,15640.599609,15640.599609,54921800
2021-06-09,15642.740234,15669.139648,15505.150391,15581.139648,15581.139648,50364800
2021-06-10,15610.080078,15637.940430,15513.360352,15571.219727,15571.219727,56997400
2021-06-11,15583.290039,15703.839844,15548.349609,15693.269531,15693.269531,57088600
2021-06-14,15739.889648,15802.669922,15673.639648,15673.639648,15673.639648,46556300
2021-06-15,15744.769531,15792.349609,15714.940430,15729.519531,15729.519531,45999200
2021-06-16,15756.830078,15759.660156,15674.610352,15710.570313,15710.570313,58585900
2021-06-17,15655.320313,15752.339844,15649.219727,15727.669922,15727.669922,62355100
2021-06-18,15720.519531,15736.929688,15426.759766,15448.040039,15448.040039,126347100
2021-06-21,15391.500000,15606.570313,15309.440430,15603.240234,15603.240234,61783600
2021-06-22,15587.570313,15652.750000,15518.309570,15636.330078,15636.330078,53060800
2021-06-23,15674.330078,15675.900391,15456.389648,15456.389648,15456.389648,50468000
2021-06-24,15528.549805,15606.889648,15476.669922,15589.230469,15589.230469,52474600
2021-06-25,15584.900391,15612.660156,15533.400391,15607.969727,15607.969727,46613700
2021-06-28,15570.799805,15668.080078,15542.169922,15554.179688,15554.179688,43947600
2021-06-29,15565.830078,15752.929688,15555.490234,15690.589844,15690.589844,50284300
2021-06-30,15700.059570,15709.339844,15461.200195,15531.040039,15531.040039,63950700
2021-07-01,15624.280273,15708.780273,15488.490234,15603.809570,15603.809570,49570300
2021-07-02,15644.839844,15705.530273,15616.429688,15650.089844,15650.089844,43114700
2021-07-05,15628.419922,15673.879883,15535.290039,15661.969727,15661.969727,29752900
2021-07-06,15615.070313,15647.879883,15466.660156,15511.379883,15511.379883,53759400
2021-07-07,15606.940430,15700.950195,15604.580078,15692.709961,15692.709961,59732200
2021-07-08,15584.719727,15591.650391,15304.410156,15420.639648,15420.639648,78813200
2021-07-09,15497.929688,15687.929688,15479.440430,15687.929688,15687.929688,60460900
2021-07-12,15675.419922,15806.900391,15631.839844,15790.509766,15790.509766,47460900
2021-07-13,15769.509766,15806.570313,15747.570313,15789.639648,15789.639648,50047700
2021-07-14,15733.190430,15810.679688,15717.830078,15788.980469,15788.980469,41145400
2021-07-15,15737.360352,15737.360352,15592.009766,15629.660156,15629.660156,62684900
2021-07-16,15682.750000,15699.929688,15476.990234,15540.309570,15540.309570,60314700
2021-07-19,15420.139648,15423.839844,15048.559570,15133.200195,15133.200195,85990500
2021-07-20,15234.849609,15300.290039,15091.900391,15216.269531,15216.269531,60029200
2021-07-21,15239.919922,15443.759766,15194.540039,15422.500000,15422.500000,65073800
2021-07-22,15533.219727,15578.750000,15471.469727,15514.540039,15514.540039,50331400
2021-07-23,15603.690430,15681.410156,15583.650391,15669.290039,15669.290039,54897600
2021-07-26,15586.660156,15641.610352,15544.940430,15618.980469,15618.980469,38643700
2021-07-27,15537.889648,15586.900391,15423.559570,15519.129883,15519.129883,44081200
2021-07-28,15538.750000,15577.129883,15497.099609,15570.360352,15570.360352,56569500
2021-07-29,15608.820313,15659.219727,15563.650391,15640.469727,15640.469727,51559500
2021-07-30,15493.740234,15613.660156,15440.889648,15544.389648,15544.389648,61343800
2021-08-02,15631.700195,15702.889648,15511.250000,15568.730469,15568.730469,53799800
2021-08-03,15537.690430,15608.070313,15492.580078,15555.080078,15555.080078,50024700
2021-08-04,15653.650391,15712.269531,15600.799805,15692.129883,15692.129883,54854200
2021-08-05,15691.740234,15751.879883,15672.269531,15744.669922,15744.669922,61559300
2021-08-06,15770.849609,15808.240234,15737.099609,15761.450195,15761.450195,52191600
2021-08-09,15773.509766,15798.509766,15699.269531,15745.410156,15745.410156,41278000
2021-08-10,15734.139648,15802.150391,15733.650391,15770.709961,15770.709961,37936600
2021-08-11,15792.120117,15887.160156,15724.990234,15826.089844,15826.089844,46983300
2021-08-12,15829.269531,15964.379883,15823.530273,15937.509766,15937.509766,53018500
2021-08-13,15948.150391,16030.330078,15940.820313,15977.440430,15977.440430,39905200
2021-08-16,15875.700195,15961.179688,15851.280273,15925.730469,15925.730469,44305900
2021-08-17,15872.120117,15937.469727,15811.570313,15921.950195,15921.950195,46077200
2021-08-18,15935.209961,15969.849609,15872.990234,15965.969727,15965.969727,45355100
2021-08-19,15737.179688,15804.849609,15621.980469,15765.809570,15765.809570,64752400
2021-08-20,15734.679688,15808.040039,15656.280273,15808.040039,15808.040039,49982700
2021-08-23,15930.719727,15930.719727,15799.589844,15852.790039,15852.790039,39880400
2021-08-24,15897.860352,15918.719727,15856.049805,15905.849609,15905.849609,42750500
2021-08-25,15912.849609,15932.620117,15853.320313,15860.660156,15860.660156,35537700
2021-08-26,15773.709961,15834.910156,15701.849609,15793.620117,15793.620117,39681200
2021-08-27,15778.919922,15859.769531,15752.089844,15851.750000,15851.750000,32126500
2021-08-30,15856.709961,15896.730469,15847.660156,15887.309570,15887.309570,27220800
2021-08-31,15929.259766,16006.759766,15761.570313,15835.089844,15835.089844,75099900
2021-09-01,15958.410156,15981.700195,15773.440430,15824.290039,15824.290039,53324100
2021-09-02,15813.570313,15874.669922,15810.769531,15840.589844,15840.589844,37299100
2021-09-03,15841.450195,15868.690430,15690.019531,15781.200195,15781.200195,40901200
2021-09-06,15818.440430,15959.740234,15814.629883,15932.120117,15932.120117,31915300
2021-09-07,15896.559570,15927.769531,15826.860352,15843.089844,15843.089844,45060200
2021-09-08,15714.610352,15755.299805,15590.410156,15610.280273,15610.280273,62575800
2021-09-09,15499.450195,15693.219727,15453.959961,15623.150391,15623.150391,54613000
2021-09-10,15648.889648,15702.599609,15574.940430,15609.809570,15609.809570,55580900
2021-09-13,15681.169922,15787.660156,15674.160156,15701.419922,15701.419922,50515500
2021-09-14,15697.719727,15763.580078,15663.419922,15722.990234,15722.990234,51343400
2021-09-15,15731.480469,15740.009766,15613.719727,15616.000000,15616.000000,58969400
2021-09-16,15666.629883,15745.190430,15638.230469,15651.750000,15651.750000,54362800
2021-09-17,15774.570313,15791.900391,15455.540039,15490.169922,15490.169922,158392800
2021-09-20,15259.500000,15262.759766,15019.490234,15132.059570,15132.059570,96690100
2021-09-21,15265.030273,15394.330078,15205.700195,15348.530273,15348.530273,61546200
2021-09-22,15463.240234,15508.419922,15378.929688,15506.740234,15506.740234,54135200
2021-09-23,15630.009766,15695.650391,15593.719727,15643.969727,15643.969727,54651300
2021-09-24,15562.139648,15573.459961,15497.169922,15531.750000,15531.750000,49967000
2021-09-27,15699.009766,15704.049805,15552.089844,15573.879883,15573.879883,59034800
2021-09-28,15542.030273,15542.410156,15232.969727,15248.559570,15248.559570,75174800
2021-09-29,15357.000000,15422.750000,15301.349609,15365.269531,15365.269531,56303700
2021-09-30,15434.330078,15448.519531,15246.000000,15260.690430,15260.690430,74664500
2021-10-01,15041.599609,15262.750000,14983.799805,15156.440430,15156.440430,66029600
2021-10-04,15061.860352,15175.250000,15016.929688,15036.549805,15036.549805,52650700
2021-10-05,15055.400391,15202.200195,15011.440430,15194.490234,15194.490234,60532800
2021-10-06,15040.099609,15049.490234,14818.709961,14973.330078,14973.330078,96189400
2021-10-07,15162.750000,15253.290039,15116.469727,15250.860352,15250.860352,76332700
2021-10-08,15242.759766,15267.919922,15184.759766,15206.129883,15206.129883,59531300
2021-10-11,15115.459961,15202.740234,15094.440430,15199.139648,15199.139648,75309100
2021-10-12,15025.349609,15174.290039,15012.070313,15146.870117,15146.870117,60955500
2021-10-13,15130.799805,15302.429688,15109.610352,15249.379883,15249.379883,69662700
2021-10-14,15350.719727,15464.379883,15303.389648,15462.719727,15462.719727,60002700
2021-10-15,15481.219727,15598.580078,15465.929688,15587.360352,15587.360352,73666300
2021-10-18,15518.589844,15542.169922,15416.019531,15474.469727,15474.469727,49463100
2021-10-19,15510.990234,15527.969727,15457.429688,15515.830078,15515.830078,49579400
2021-10-20,15473.559570,15567.070313,15465.030273,15522.919922,15522.919922,54739200
2021-10-21,15408.799805,15532.940430,15406.589844,15472.559570,15472.559570,54649400
2021-10-22,15507.990234,15614.759766,15492.290039,15542.980469,15542.980469,49948500
2021-10-25,15580.580078,15618.879883,15531.950195,15599.230469,15599.230469,51296300
2021-10-26,15652.910156,15781.000000,15650.349609,15757.059570,15757.059570,56055900
2021-10-27,15725.400391,15744.790039,15671.589844,15705.809570,15705.809570,73429300
2021-10-28,15681.519531,15706.389648,15629.330078,15696.330078,15696.330078,78877800
2021-10-29,15579.900391,15689.660156,15495.509766,15688.769531,15688.769531,80569400
